Match,Bulk,Category,Company,City,Phone,Email,Website,Buys
86,,Hospital / Clinic,Al Noor Hospital,"Bhnd Lulu Centre, Khalifa St",+97126265265,,,Printable CD-R / Printable DVD-R
86,,Hospital / Clinic,Al Qasimia Hospital,"Near Cricket Stadium, Al Wasit St",+97165386444,,,Printable CD-R / Printable DVD-R
86,,Hospital / Clinic,Al Raha Hospital,,+97126330440,,,Printable CD-R / Printable DVD-R
86,,Hospital / Clinic,Al Reef International Hospital,"Emirates Gen Market Bldg, Electra St",+97126328000,,,Printable CD-R / Printable DVD-R
86,,Hospital / Clinic,Al Salama Hospital,"Opp Smokers Centre, Hamdan St, TCA",+97126711220,,,Printable CD-R / Printable DVD-R
86,,Hospital / Clinic,Al Sharq Hospital,,+97192249999,,,Printable CD-R / Printable DVD-R
86,,Hospital / Clinic / Dental clinic,Al Zahra Pvt Hospital,Al Zahra Square,+97165619999,,,Printable CD-R / Printable DVD-R
86,,Hospital / Laboratory / Clinic / Dental clinic,Al Zahra Pvt Medical Centre,"Near to Mashreq Metro Station, Al Barsha",+97143315000,,,Printable CD-R / Printable DVD-R
86,,Hospital / Clinic,Al Zahrawi Hospital,"Opp Choithram S/Market, Al Nakheel Rd",+97172288544,,,Printable CD-R / Printable DVD-R
86,,Hospital / Clinic,American European Medical Centre,"1st Floor, Delma Interior Bldg, Airport Rd",+97124455477,,,Printable CD-R / Printable DVD-R
86,,Hospital / Clinic,American Hospital Dubai,Dubai,+97143367777,,,Printable CD-R / Printable DVD-R
86,,Hospital / Clinic,Belhoul European Hospital LLC,Dubai,+97143454000,,,Printable CD-R / Printable DVD-R
86,,Hospital / Clinic,Belhoul Speciality Hospital LLC,"Al Khaleej Rd, Al Baraha, Deira",+97142733333,,,Printable CD-R / Printable DVD-R
86,yes,Hospital / Clinic,Bestdoc Home Healthcare LLC,Al Qouz Industrial Area 4,+971526604987,,,Printable CD-R / Printable DVD-R
86,,Hospital / Clinic,Bumrungrad International Hospital,Deira,+97142566665,,,Printable CD-R / Printable DVD-R
86,,Hospital / Clinic,Canadian Specialist Hospital,"Abu Hail, Deira",+97147072222,,,Printable CD-R / Printable DVD-R
86,,Hospital / Clinic,Dar Al Shifaa Hospital,"Behind ADAR, Najda Road",+97126900900,,,Printable CD-R / Printable DVD-R
86,,Hospital / Clinic,Delma Island Hospital,Delma Island,+97128781888,,,Printable CD-R / Printable DVD-R
86,,Hospital / Clinic,Dibba Fujairah New Hospital,"Opposite Rabee Co, Sh Rashid Street, Masafi-Dibba Road",+97192446666,,,Printable CD-R / Printable DVD-R
86,,Hospital / Clinic,Emirates Hospital,"Opp Jumeirah Beach Park, Jumeirah Beach Rd",+97143496666,,,Printable CD-R / Printable DVD-R
86,,Hospital / Clinic,Emirates International Hospital,"Near Jimi Hospital, Al Khabisi",+97137637777,,,Printable CD-R / Printable DVD-R
86,yes,Hospital / Clinic,First Response Healthcare LLC,"Office 810, 32C Building, Yes Business Centre, Al Barsha 1",+97145836887,,,Printable CD-R / Printable DVD-R
86,,Hospital / Clinic,General Medical Centre,"2nd Floor, Hypermarket Bldg, Najda St",+97126330440,,,Printable CD-R / Printable DVD-R
86,,Hospital / Medical centre / Clinic,Good Living Medical Centre,"M 12-13, Block B, Opp Union Flag, Shk Hamdan Awards Complex, Jumeirah",+97143546060,,,Printable CD-R / Printable DVD-R
86,,Hospital / Clinic,Grace Medical Center,"Villa 408, Near Japanese Embassy, 26th St, Al Roda, Khalidiya",+97124430909,,,Printable CD-R / Printable DVD-R
86,,Hospital / Clinic,Great Ormond Street Hospital,,+97143624722,,,Printable CD-R / Printable DVD-R
86,,Hospital / Clinic,Gulf Diagnostic Center,"Al Khaleej Al Arbi St, Corniche",+97126658090,,,Printable CD-R / Printable DVD-R
86,,Hospital / Clinic,Gulf Medical Centre,"Near Dnata, Opp Nissan S/R, Al Ittihad Rd, Deira",+97142626000,,,Printable CD-R / Printable DVD-R
86,,Hospital / Clinic,International Modern Hospital,Dubai,+97143988888,,,Printable CD-R / Printable DVD-R
86,,Hospital / Clinic,Iranian Hospital,"Al Wasl Rd, Satwa",+97143440250,,,Printable CD-R / Printable DVD-R
86,,Hospital / Clinic,Jebel Ali Hospital,Jebel Ali Village,+97148845666,,,Printable CD-R / Printable DVD-R
86,,Hospital / Clinic,Jebel Ali International Hospital,"Bhnd HSBC, Dugas Rd, Jebel Ali Free Zone",+97148814000,,,Printable CD-R / Printable DVD-R
86,,Hospital / Clinic,Kalba Hospital,Near Kalba Police Station,+97192777011,,,Printable CD-R / Printable DVD-R
86,,Hospital / Clinic / Polyclinic,Karama Medical Centre,"3rd Floor, Above Sony S/Room, Opp Vegetable Market, Karama",+97143366889,,,Printable CD-R / Printable DVD-R
86,,Hospital / Clinic,Khalifa Hospital,Umm Al Quwain,+97167439333,,,Printable CD-R / Printable DVD-R
86,,Hospital / Clinic,Khorfakkan Hospital,"Near Toyota Round About, Sh Khalid Road",+97192370222,,,Printable CD-R / Printable DVD-R
86,,Hospital / Clinic,Kuwaiti Hospital,"Bhnd Eppco Petrol Pump, Qadsia",+97165242111,,,Printable CD-R / Printable DVD-R
86,,Hospital / Clinic,Life Medical Centre,"1st Flr, Marina Plaza Bldg, Bhnd BHS, Hamdan St",+97126332300,,,Printable CD-R / Printable DVD-R
86,,Hospital / Clinic,Mafraq Hospital,"Bhnd Mafraq Hotel, Baniyas",+97125823100,,,Printable CD-R / Printable DVD-R
86,,Hospital / Clinic,Magrabi Hospitals & Centers,Dubai,+97144370606,,,Printable CD-R / Printable DVD-R
86,,Hospital / Clinic,Medcare Hospital,"Near Safa Park, Off Sh Zayed Rd",+97144079100,,,Printable CD-R / Printable DVD-R
86,,Hospital / Clinic,Medcare Hospital LLC,,+97144079100,,,Printable CD-R / Printable DVD-R
86,,Hospital / Clinic,Moorfields Eye Hospital Dubai,Dubai,+97144297888,,,Printable CD-R / Printable DVD-R
86,,Hospital / Clinic,N M C Trading LLC,,+97126341134,,,Printable CD-R / Printable DVD-R
86,,Hospital / Clinic,Neuro Spinal Hospital,Jumeirah,+97143420000,,,Printable CD-R / Printable DVD-R
86,,Hospital / Clinic,New Al Qassemiya Hospital,"Cricket Stadium Rd, Al Qassimia",+97165386444,,,Printable CD-R / Printable DVD-R
86,,Hospital / Clinic,New Fujairah Hospital,"Near Toyota S/Room, Naimiya St",+97192242999,,,Printable CD-R / Printable DVD-R
86,,Hospital / Clinic,Nmc Specialty Hospital,Al Nahda,+97142679999,,,Printable CD-R / Printable DVD-R
86,,Hospital / Clinic,Northwest Clinic,"935, Al Wasl Road. Umm Suqeim 2, Jumeirah",+97143842000,,,Printable CD-R / Printable DVD-R
86,,Hospital / Clinic,Oman Clinic,"Next to Bank Melli Iran, Al Nakheel",+97172224403,,,Printable CD-R / Printable DVD-R
86,,Hospital / Clinic,Quality Care Medical Center,Abu Dhabi,+97126260600,,,Printable CD-R / Printable DVD-R
86,,Hospital / Clinic,Royal Hospital,SAIF Zone,+97165452222,,,Printable CD-R / Printable DVD-R
86,,Hospital / Clinic,Saif Bin Ghobash Hospital,"Oman Rd, Al Nakheel",+97172223555,,,Printable CD-R / Printable DVD-R
86,,Hospital / Clinic,Saqr Hospital,"Near RAK Hotel, Clock R/A",+97172223666,,,Printable CD-R / Printable DVD-R
86,,Hospital / Clinic,Saudi German Hospital,"Hessa St 331, West Barsha, Shk Zayed Rd",+97143890000,,,Printable CD-R / Printable DVD-R
86,,Hospital / Clinic,Sh Khalifa Medical City,"Near Central Hospital, Karama St",+97126102000,,,Printable CD-R / Printable DVD-R
86,,Hospital / Clinic,Shaam Hospital,"Shaam Rd, Al Nakheel",+97172666465,,,Printable CD-R / Printable DVD-R
86,,Hospital / Clinic,Sharjah Corniche Hospital LLC,"Corniche Plaza II, Al Buhairah Corniche",+97165751222,,,Printable CD-R / Printable DVD-R
86,,Hospital / Clinic,"Taher H Khalil Clinic, Dr","Zarouni building, Al Rigga Road, Deira",+97142687655,,,Printable CD-R / Printable DVD-R
86,,Hospital / Clinic,Thumbay Hospital,DIFC,+97142985555,,,Printable CD-R / Printable DVD-R
86,,Hospital / Clinic,Umm Al Quwain Hospital,"Near Musalla Round About, King Faisal Road",+97167656888,,,Printable CD-R / Printable DVD-R
86,,Hospital / Clinic,Zulekha Hospital LLC,"Al Zahra St, Al Nasserya",,,,Printable CD-R / Printable DVD-R
86,,Laboratory,Al Diyafa Medical Diagnostic Centre,"205, Sedar S/Room Bldg, Al Diyafa St, Satwa",+97143457100,,,Printable CD-R / Printable DVD-R
86,,Laboratory / Dental clinic,Al Ittihad Polyclinic and Diagnostic Centre,"Opp Al Shaab Furniture, Al Ittihad St",+97167441414,,,Printable CD-R / Printable DVD-R
86,,Laboratory,Emirates Medical Laboratory,"Salim Towers, Buheirah Corniche",+97165736866,,,Printable CD-R / Printable DVD-R
86,,Laboratory,Lebon Dental Laboratory,Deira,+97142970088,,,Printable CD-R / Printable DVD-R
86,yes,Laboratory,Megacare Medical Equipment LLC,"Shop No-5, Al Hawai Building, Al Rigga Road, Deira",+97142663031,,,Printable CD-R / Printable DVD-R
86,,Radiology / imaging,Saleh Al Shawaf Trdg Bernafon Audiology,"Office No: 1503, 15th Floor, Green Tower, Riggat Al Buteen, Deira",+97142243494,,,Printable CD-R / Printable DVD-R / Printable Blu-ray (BD-R)
86,,Radiology / imaging,Widex Audiology Centre,"Flat No. 802, Same Building of Lulu Exchange, Tawash Building, Electra St",+97126340670,,,Printable CD-R / Printable DVD-R / Printable Blu-ray (BD-R)
86,,Dental clinic,Dr. Ossama Bazzi Medical General Dental Clinic,"Hor Al Anz, Deira",+97142977566,,,Printable CD-R / Printable DVD-R
86,yes,Healthcare,Bin Zayed Medicines and Medical Equipment,"Bhnd Ducamz, Al Aweer",,,,Printable CD-R / Printable DVD-R
82,,Medical centre,Abdul Ghani Medical Center,"208-A, 2F Floor, Al Fardan Centre, Buhaira Corniche St",+97165562727,,,Printable CD-R / Printable DVD-R
82,,Medical centre,Abu Salman Medical Centre,Mussafah,+97125522549,,,Printable CD-R / Printable DVD-R
82,,Medical centre / Dental clinic,Al Afdal Medical Centre,"Al Mahatta, Qasmiya",+97165590007,,,Printable CD-R / Printable DVD-R
82,,Medical centre,Al Ahly Specialist Medical Center,Muroor Str,+97124487553,,,Printable CD-R / Printable DVD-R
82,yes,Medical centre,Al Amana Home Healthcare,Electra St,+97126774189,,,Printable CD-R / Printable DVD-R
82,,Medical centre,Al Dalil Medical Center,"Near Karachi Darbar Restaurant, After Samnan Mall, Wasit Street, Samnan",+97165236566,,,Printable CD-R / Printable DVD-R
82,,Medical centre,Al Deyafa Medical Centre,Al Nahda Park R/A,+97165301717,,,Printable CD-R / Printable DVD-R
82,,Medical centre,Al Dowali Medical Centre,Dubai,+97143441142,,,Printable CD-R / Printable DVD-R
82,,Medical centre,Al Hana Modern Medical Center,"Al Hana Center, 2nd Floor , 219 Al Mankhool Road, Adjacent to Chelsea Plaza, Al Jaffiliya",+971545829978,,,Printable CD-R / Printable DVD-R
82,,Medical centre,Al Hendawy Medical Center,,+97126213666,,,Printable CD-R / Printable DVD-R
82,,Medical centre,Al Khail Medical Center,Al Quoz,+97143306745,,,Printable CD-R / Printable DVD-R
82,,Medical centre,Al Khayal Medical Centre,Dubai,+97142765600,,,Printable CD-R / Printable DVD-R
82,,Medical centre,Al Madina Medical Center,"Bhnd Al Jazira Club, Airport Rd",+97126439779,,,Printable CD-R / Printable DVD-R
82,,Medical centre,Al Mariffa Medical Centre,,+97142522133,,,Printable CD-R / Printable DVD-R
82,,Medical centre,Al Qadi Medical Centre,Khalidiya,+97126344077,,,Printable CD-R / Printable DVD-R
82,,Medical centre,Al Rafidain Medical Center,"407-408, Al Majaz Pearl Bldg, Al Majaz Northern Park St",,,,Printable CD-R / Printable DVD-R
82,,Medical centre,Al Reyada Medical Centre,"Beside Al Hosn University, Delma St",+97124460801,,,Printable CD-R / Printable DVD-R
82,,Medical centre,Al Sahil Al Sharq Medical Center,Khorfakkan,+97192383389,,,Printable CD-R / Printable DVD-R
82,,Medical centre,Al Tadawi Medical Centre,,+97142999230,,,Printable CD-R / Printable DVD-R
82,,Medical centre,Al Yamama Medical Centre,Hamdan Str,+97126326088,,,Printable CD-R / Printable DVD-R
82,,Medical centre,Alafdal Medical Center,"Opp Emirates NBD Bank, King Abdul Aziz Road, Al Mahatta",+97165590007,,,Printable CD-R / Printable DVD-R
82,,Medical centre / Dental clinic,Alraid Modern Medical Center,"Flat no 204, Al Ghadeer Building, Jamal Abdul Naser Street",+97165507716,,,Printable CD-R / Printable DVD-R
82,,Medical centre,American Crescent Health Care Center,"Music Intl Institute Bldg, Khalidiya St",+97126325000,,,Printable CD-R / Printable DVD-R
82,,Medical centre,Apollo Medical Centre LLC,"Next to ADCB, Hamdan St",+97126397733,,,Printable CD-R / Printable DVD-R
82,,Medical centre,Arabain Gulf Medical Center,,+97165723737,,,Printable CD-R / Printable DVD-R
82,,Medical centre,Arabian Island Medical Centre,"Shabiya Khalia-M-10, Mussafah",+97125520250,,,Printable CD-R / Printable DVD-R
82,,Medical centre,Badr Al Samaa Medical Centre,Dubai,+97143578681,,,Printable CD-R / Printable DVD-R
82,,Medical centre,Bella Roma Medical Center,,+97143940006,,,Printable CD-R / Printable DVD-R
82,,Medical centre,Binbrek Medical Centre,Dubai,+97143555588,,,Printable CD-R / Printable DVD-R
82,,Medical centre,Canadian Medical Center & Plastic Surgery LLC,,+97143944055,,,Printable CD-R / Printable DVD-R
82,,Medical centre,Central Clinic,"Office  Number 204, EMI State Tower, Hamdan",,,,Printable CD-R / Printable DVD-R
82,,Medical centre,Cosmedical Solutions,"203, Al Muhairbi Bldg, Behind Dar Al Shifa Hospital",+97124459899,,,Printable CD-R / Printable DVD-R
82,,Medical centre,Dawn Medical Centre,Hamdan Str,+97126216900,,,Printable CD-R / Printable DVD-R
82,,Medical centre / Dental clinic,Dentamax Medical Center,"Belresheed Building, Al Nahda Street, Al Qusais",+97142636717,,,Printable CD-R / Printable DVD-R
82,,Medical centre,Dibba Medical Center,Dibba,+97192447447,,,Printable CD-R / Printable DVD-R
82,,Medical centre,Dr Sanjay Medical Clininc,"Al Khail Mall, Al Quoz",+97143285999,,,Printable CD-R / Printable DVD-R
82,,Medical centre,Dr Sunny Medical Centre LLC,King Faisal St,+97167666933,,,Printable CD-R / Printable DVD-R
82,,Medical centre,Dr. Ahmed Abu Sharia Medical Centre,Khalidiya -- opposite Khalidiya Urgent Care Unit,+97126674882,,,Printable CD-R / Printable DVD-R
82,,Medical centre,Dublin Health Services Management,"Bin Saqar Tower, Najda St",+97126397800,,,Printable CD-R / Printable DVD-R
82,,Medical centre,Duri Clinic,"Villa No. 467, Al Manhal",+97126665551,,,Printable CD-R / Printable DVD-R
82,,Medical centre,Euromed Clinic Center,"Euromed Clinic, Jumeirah Beach Rd 611",+97143945422,,,Printable CD-R / Printable DVD-R
82,,Medical centre,European Canadian Medical Centre,"202, Amwal Finance Bldg, Khalifa St",+97126276750,,,Printable CD-R / Printable DVD-R
82,,Medical centre,European Medical Services,,+97143263030,,,Printable CD-R / Printable DVD-R
82,yes,Medical centre,Exceed Media LLC,,+97126349121,,,Printable CD-R / Printable DVD-R
82,,Medical centre,Extra Care Medical Centre,"Nahal Tower,National Bank Of Oman Building ,Al Najda Street",+97126344922,,,Printable CD-R / Printable DVD-R
82,,Medical centre,Fatima Medical Centre,"Near UAE Exchange, Buraimi Rd",+97137513883,,,Printable CD-R / Printable DVD-R
82,,Medical centre,GetChecked Clinic,"The Mall, Opp. Jumeirah Beach Resort, The Mall Umm Suqqiem Opposite Madinat Jumeirah Hotel",+971527007915,,,Printable CD-R / Printable DVD-R
82,,Medical centre,Getwell Medical Centre,Dubai,,,,Printable CD-R / Printable DVD-R
82,,Medical centre,Golden Sands Medical Centre,"Near Fatima S/Market, Al Falah St (Old Passport Rd)",+97126427171,,,Printable CD-R / Printable DVD-R
82,,Medical centre,Grand Dr Ismail Polyclinic,"Office Number 3, JSCOM Grand Residence Building, Near Canadian Speciality Hospital, Abu Hail",+97143706200,,,Printable CD-R / Printable DVD-R
82,,Medical centre,Hannover Medical Center,"Office Number 301, ASAS Tower, Al Khan Corniche",+97165433226,,,Printable CD-R / Printable DVD-R
82,,Medical centre,Healers Medical Centre,"Office 101-106 , Sunrise Supermarket Building, Opp Grand Excelsor Hotel, Abu Shagara",+97165539851,,,Printable CD-R / Printable DVD-R
82,,Medical centre,Health N Homeo,Dubai,+971555239919,,,Printable CD-R / Printable DVD-R
82,,Medical centre,Heart First Medical Center,Dubai,+97144298298,,,Printable CD-R / Printable DVD-R
82,,Medical centre,Hijama Clinic Abu Dhabi,"Villa Number 15, Alkrama Streer, Almnhal",+971565994018,,,Printable CD-R / Printable DVD-R
82,yes,Medical centre,Horizon Healthcare Services,"401, Abdulla Bin Darwish Bldg, Salam St",+97126289800,,,Printable CD-R / Printable DVD-R
82,,Medical centre,Hydro Medical Centre,Tecom,+97143918484,,,Printable CD-R / Printable DVD-R
82,,Medical centre,iCare Clinics  Multi Speciality Clinic in Dubai,"Office No 49, 3rd Floor, Oasis Mall, Sheikh zayed road, Al Quoz",+97180042273,,,Printable CD-R / Printable DVD-R
82,,Medical centre,Iris Medical Centre,,+97126665000,,,Printable CD-R / Printable DVD-R
82,,Medical centre,Kalba Medical Center,Sh Saeed Al Qassimi St,+97192777002,,,Printable CD-R / Printable DVD-R
82,,Medical centre,KindCare Medical Center,"Villa 794, Jumeirah Beach Road",+97143388588,,,Printable CD-R / Printable DVD-R
82,,Medical centre,Lifeway Specialized Medical Centre,"105, Al Bin Ham Building Tower A, Al Taawun Street, Al Mamzar",,,,Printable CD-R / Printable DVD-R
82,,Medical centre,Manzil Health Care Services,Muroor Rd,+97126439770,,,Printable CD-R / Printable DVD-R
82,,Medical centre,Marina Medical Center,,+97143999939,,,Printable CD-R / Printable DVD-R
82,,Medical centre,Medi Clinic,Hor Al Anz,+97142507553,,,Printable CD-R / Printable DVD-R
82,,Medical centre,Medlite Medical Center,Dubai,+971555602615,,,Printable CD-R / Printable DVD-R
82,,Medical centre,Metro Medical Centre LLC,Near Gulfa R/A,+97167469694,,,Printable CD-R / Printable DVD-R
82,,Medical centre,Mubadara Elite Home Health Centre,"Office Number 36, First Floor Al Bwardy Building, Plot no.DY-14, Jadaf",+971502332305,,,Printable CD-R / Printable DVD-R
82,,Medical centre,New Almazroui Medical Centre,Mussafah,+97125530663,,,Printable CD-R / Printable DVD-R
82,,Medical centre,New Dr.Sunny Medical Centre,"3rd floor,Above Alukkas Centre,Opp.Rolla square",+97165639966,,,Printable CD-R / Printable DVD-R
82,,Medical centre,New Fujairah Medical Center,Dibba,+97192444711,,,Printable CD-R / Printable DVD-R
82,,Medical centre,New Sanaya Clinic,Hor Al Anz,+97142681333,,,Printable CD-R / Printable DVD-R
82,,Medical centre,Oxford Medical Center,Al Muroor Str,+97124489666,,,Printable CD-R / Printable DVD-R
82,,Medical centre,Physioveda Medical Center LLC,"Villa 181B, Al Wasl Road",+9718008332,,,Printable CD-R / Printable DVD-R
82,,Medical centre,Premier Medical Center LLC,Rolla,+97165616188,,,Printable CD-R / Printable DVD-R
82,,Medical centre,Prime Medical Center,"501, Gulf Air Bldg, Salahuddin Rd, Deira",+97142720720,,,Printable CD-R / Printable DVD-R
82,,Medical centre,Queens Medical Center,"Office No. 203, Highrise Building, 2nd December Street, Satwa Roundabout",+97143533101,,,Printable CD-R / Printable DVD-R
82,,Medical centre,Royal Medical Centre,"Khalid Pharmacy Bldg, Al Dhaid 2nd R/A",+97168822979,,,Printable CD-R / Printable DVD-R
82,yes,Medical centre,Saif-Zone Medical Centre FZC,SAIF Zone,+97165578471,,,Printable CD-R / Printable DVD-R
82,,Medical centre,Seha Medical Center,"Ittihad Road, Al Nuaimia 1",+971588224537,,,Printable CD-R / Printable DVD-R
82,,Medical centre,Shanthi Medical Centre,"Al Buhaira Building, Al Esiqlal Street, Abu Shagara",+97165558991,,,Printable CD-R / Printable DVD-R
82,,Medical centre,Shifa Al Hayat Medical Center LLC,"Office No. 103, Shaha Tower, Al Majaz 3",+97167434868,,,Printable CD-R / Printable DVD-R
82,,Medical centre,Silkor Laser Medical Center,Jumeirah,+97143480500,,,Printable CD-R / Printable DVD-R
82,,Medical centre,Specialist Medical Center,,+97172332255,,,Printable CD-R / Printable DVD-R
82,,Medical centre,Sultan Al Olama Medical Center,Sh Zayed Rd,+97143468686,,,Printable CD-R / Printable DVD-R
82,,Medical centre,Sunny Speciality Medical Center LLC,,+97165688707,,,Printable CD-R / Printable DVD-R
82,,Medical centre,Zia Medical Center,"Jumierah Beach Road, Umm Suqeim 1",+97143387878,,,Printable CD-R / Printable DVD-R
82,,Medical centre,Zia Medical Centre,"Bldg. No. 104, Sector 12, in front of Shabiya Khalifa Br., New Mussafah",,,,Printable CD-R / Printable DVD-R
82,,Medical laboratory,Flinzo Fashion Design LLC,"Shop Number 4, New Industrial Area 2",+97165208273,,,Printable CD-R / Printable DVD-R
82,,Medical laboratory,Dentagraph,"Near Burj Nahar R/A, Deira",+97142713139,,,Printable CD-R / Printable DVD-R
82,,Medical laboratory,Pure Gas Supply LLC,Al Jurf Indl Area 2,+97165460054,,,Printable CD-R / Printable DVD-R
82,,Medical laboratory,Al Reem Hospico LLC,Near Tawam Hospital,+97137677474,,,Printable CD-R / Printable DVD-R
82,,Medical laboratory,Delma Scales and Measuring Devices LLC,Industrial Area 11,+97165347538,,,Printable CD-R / Printable DVD-R
82,,Medical laboratory,International Gas Services Est (SERGAS),"Floor 10, Skytower, Reem Island",+97126732626,,,Printable CD-R / Printable DVD-R
82,,Medical laboratory,Scales Universal Weight Equip LLC,"Bahma Bldg Centre, Behind Toyota S/R, Al Wahda St, INDL Area 4",,,,Printable CD-R / Printable DVD-R
80,,Computer supplies,Advanced Star Network Technology LLC,Al Dhafrah St,+97126416788,,,Printable CD-R / Printable DVD-R / Printable Blu-ray (BD-R)
80,,Computer supplies,Asaleeb Technology,,+97142594434,,,Printable CD-R / Printable DVD-R / Printable Blu-ray (BD-R)
80,,Computer supplies,Barcode Gulf,Dubai,+97143462244,,,Printable CD-R / Printable DVD-R / Printable Blu-ray (BD-R)
80,,Computer supplies,Benq Middle East,Dubai,+97142991000,,,Printable CD-R / Printable DVD-R / Printable Blu-ray (BD-R)
80,,Computer supplies,Complex Technologies,Dubai,+97143932939,,,Printable CD-R / Printable DVD-R / Printable Blu-ray (BD-R)
80,yes,Computer supplies,Dutecs FZC,Al Karama,,,,Printable CD-R / Printable DVD-R / Printable Blu-ray (BD-R)
80,,Computer supplies,Genome Tech Consultants,"#311, 3rd Floor, Al Zarouni Business Centre, Al Barsha 1",+97143708091,,,Printable CD-R / Printable DVD-R / Printable Blu-ray (BD-R)
80,,Computer supplies,Mangala International Technology LLC,"Al Jazeera Printing Bldg, Khalidiya",+97126673310,,,Printable CD-R / Printable DVD-R / Printable Blu-ray (BD-R)
80,,Computer supplies,Microless,"Opposite Cement Factory, First Al Khail Street, Al Quoz 3",+97142623337,,,Printable CD-R / Printable DVD-R / Printable Blu-ray (BD-R)
80,,Computer supplies,Orient Technology Limited,Jebel Ali Free Zone,+97148837744,,,Printable CD-R / Printable DVD-R / Printable Blu-ray (BD-R)
80,,Computer supplies,Smart Elite Group,"B1002, Belrasheed Towers, Al Qusais",+97142220333,,,Printable CD-R / Printable DVD-R / Printable Blu-ray (BD-R)
80,yes,Computer supplies,Toshiba Gulf FZE,"G-17, LOB 13, R/A 6, Jebel Ali Free Zone",+97148817789,,,Printable CD-R / Printable DVD-R / Printable Blu-ray (BD-R)
80,,Computer supplies,Universal Plastic Ind LLC,Al Ghail Area,,,,Printable CD-R / Printable DVD-R / Printable Blu-ray (BD-R)
80,yes,Hospital / Clinic,Global Hawk Telemedicine FZC,,+97142364477,,,Printable CD-R / Printable DVD-R
80,,Hospital / Clinic,Gulf International Cancer Center,"Near Yas Island, Al Bahia",+97125635558,,,Printable CD-R / Printable DVD-R
80,,Hospital / Clinic,Hopital Franco - Emirien,Abu Dhabi,+97126265722,,,Printable CD-R / Printable DVD-R
80,,Hospital / Clinic,Landmark Group,"Dana Plaza, Al Madhab",+97192232730,,,Printable CD-R / Printable DVD-R
80,,Hospital / Clinic,Singapore National Eye Centre,"11 Third Hospital Avenue, Singapore",+9716561009393,,,Printable CD-R / Printable DVD-R
80,,Laboratory,Al Hoty Stanger Laboratories,"Near ICAD, Gate No 2, Mussafah Industrial Area.",+97125542234,,,Printable CD-R / Printable DVD-R
80,yes,Laboratory,Glab International FZE,Ajman,+97167454376,,,Printable CD-R / Printable DVD-R
80,,Laboratory,Ace Laboratories,,+97128781750,,,Printable CD-R / Printable DVD-R
80,,Laboratory,Advanced Medical Center,"Main St, Sh Zayed Rd",+97137641441,,,Printable CD-R / Printable DVD-R
80,,Laboratory,Al Abbar Laboratories,"UBL Bldg, Near City Bank, Bank St",+97143592641,,,Printable CD-R / Printable DVD-R
80,,Laboratory,Al Borg Laboratory,"104, Rashid Al Majid Bldg, Abu Baker Al Siddique Rd, Deira",+97142977780,,,Printable CD-R / Printable DVD-R
80,,Laboratory,Al Durrah Medical Lab,"703, Al Durrah Towers, Corniche Buhaira",+97165568600,,,Printable CD-R / Printable DVD-R
80,,Laboratory,Annab Laboratories,"804, Al Etihad Tower, Khalifa St",+97126274767,,,Printable CD-R / Printable DVD-R
80,,Laboratory,Ansari Medical Centre,"Near Fish Market, Al Nasr St",+97126394139,,,Printable CD-R / Printable DVD-R
80,,Laboratory,Cad-Cam Dental Lab,Dubai,,,,Printable CD-R / Printable DVD-R
80,,Laboratory,Dar Al Hikmah Medical Lab,"Office Number 201, Nakheel Tower, Al Majaz1, Buhaira Cornich Street",+971561191667,,,Printable CD-R / Printable DVD-R
80,,Laboratory,Dar Al-Mouasah Diagnostic Centre,"Opp Al Maha Rotana, Hamdan St",+97126260066,,,Printable CD-R / Printable DVD-R
80,,Laboratory,Emirates Specialized Laboratory,"Al Wasl Rd, Jumeirah",+97143486645,,,Printable CD-R / Printable DVD-R
80,,Laboratory,Medinova Diagnostic Centre,Dubai,+97143936396,,,Printable CD-R / Printable DVD-R
80,,Laboratory,Mediplus Diagnostic Centre,"303, Al Mubarak Centre, Al Arooba St, Rolla",+97165634347,,,Printable CD-R / Printable DVD-R
80,,Dental clinic,Elegant Dental Clinic LLC,"Office 103, Tower 1, Al Saheel Tower, Ettihad Street, Al Nahda 1",+97148786959,,,Printable CD-R / Printable DVD-R
80,,Dental clinic,Ajman Specialized Dental Clinic,"104, Al Shorafa Tower, Sh Rashid Bin Humaid St",+97167447242,,,Printable CD-R / Printable DVD-R
80,,Dental clinic,Al Ahlia Dental Clinic,"301, Yateem Opticals Bldg, Hamdan St",+97126767166,,,Printable CD-R / Printable DVD-R
80,,Dental clinic,Al Ain International Dental Clinic,Dubai,+97137511660,,,Printable CD-R / Printable DVD-R
80,,Dental clinic,Al Anees Dental Clinic,Al Ain,+97137665667,,,Printable CD-R / Printable DVD-R
80,,Dental clinic,Al Areej Dental Clinic,"Mezz. 3, Bldg. No. 13 near Civil Defence, Khalifa A City",+97125565882,,,Printable CD-R / Printable DVD-R
80,,Dental clinic,Al Bahri Dental Clinic (Dr Samih Ali Al Bahri),"1st Flr, Standard Chartered Bank Bldg, Clock Tower Area",+97137643273,,,Printable CD-R / Printable DVD-R
80,,Dental clinic,Al Dafra Speciality Dental Clinic,"Bhnd Liwa Centre, Hamdan St",+97126341447,,,Printable CD-R / Printable DVD-R
80,,Dental clinic,Al Dana Medical and Dental Centre,"M-6, Natl Cinema Bldg, Najda St",+97126781331,,,Printable CD-R / Printable DVD-R
